OG Model SigSQ Parameter Model_confidence Parameter_pval Tree_size Mean_trait z0
OG0006167 Brownian 0.00939118201895147 NA 0.9 0.752475247524752 17 2.84911151713578 2.85204101242115
OG0006168 OU 0.622178988108791 0.0989047061983776 0.07 0.796990946090336 25 2.97198172374324 3.11121611944846
OG0006170 OU 0.00341593158660105 1.38365841802146e-18 0.41 0.0990099009900984 31 4.70428640843464 4.79723203755757
OG0006171 OU 0.0368973573692877 0.00403670906901159 0.96 0.831683168316832 38 4.29535681347503 3.86245857820835
OG0006172 OU 0.027241479750988 0.00355316816829742 0.6 0.732673267326733 24 2.14611321240646 2.26646877112131
OG0006173 OU 0.444816891523496 0.0357600466861227 0.03 0.99009900990099 24 0.972949380492202 0.974666201023495
OG0006177 White 2.99238825908047 NA 0.93 0.0198019801980192 21 2.96430329909199 3.00860899539989
OG0006178 White 1.58357175375916 NA 0.95 0.0792079207920786 20 2.85133110477269 2.85352615798137
OG0006180 OU 0.0104699728266281 4.93032330063278e-18 0 0.633663366336634 11 0.593265014479002 1.90430864659392
OG0006182 OU 0.131467194474633 0.0224813565836423 0.15 0.99009900990099 24 2.68631887219555 2.90161993528162
OG0006183 Brownian 0.0187454741624263 NA 0.9 0.752475247524752 12 2.01936031671325 0.62778422446332
OG0006184 OU 0.0363717475724581 0.00964616300926681 0.23 0.871287128712871 22 1.81731758839515 2.15904134873149
OG0006185 OU 5.94189738935507 0.632306636371447 0.01 0.752475247524752 13 -0.890603898977742 -0.813608462331061
OG0006187 OU 0.0907361668186223 0.0233506167394457 0.06 0.891089108910891 22 3.49345653593988 3.58646875348667
OG0006188 OU 0.00827590934989117 0.000544701509679595 0.19 0.693069306930693 20 1.65000428995747 1.20056960840794
OG0006189 OU 0.0151711502946311 0.00069065216301345 0.29 0.854917556589717 25 2.00056057623588 3.0720092210099
OG0006193 White 5.22422790128062 NA 0.92 0.0198019801980192 12 1.57076931828133 1.69381939629448
OG0006212 OU 0.0310104705269803 0.00775681660445142 0.83 0.792079207920792 13 4.62466089778784 4.46118540421041
OG0006213 OU 0.124024118917976 0.0120217376252618 0.2 0.841113217842797 24 2.96724051223781 2.92210476088231
OG0006215 OU 0.0317569643747567 0.00562883131900853 0.92 0.97029702970297 33 3.10612356813688 3.38011701844403
OG0006216 OU 0.0911946399749801 0.0344608269065156 0.23 1 35 3.77614711554798 3.86517002244461
OG0006217 OU 0.0903980221860279 0.0273694436953272 0.39 0.910891089108911 35 3.58836459634118 3.61516987227777
OG0006218 OU 0.073688001696428 0.00658591530115499 0.7 0.613861386138614 22 0.437313476723753 0.833775117255655
OG0006219 OU 0.0188130697891851 0.00400768755051787 0.95 0.99009900990099 37 3.81195738042065 3.80474832806812
OG0006220 OU 0.0712324133277944 0.014034232244908 0.53 0.891089108910891 32 3.47277831426692 3.68854439485936
OG0006221 OU 0.0870132525808681 0.00432872179345765 0.36 0.792079207920792 18 2.51295995814802 2.99468944034691
OG0006222 White 2.04849023385718 NA 0.93 0.0198019801980192 33 5.01671326635977 5.11968923820899
OG0006223 OU 0.0315630296270362 0.00731930895063846 0.78 0.831683168316832 37 3.8267467085192 3.87485379994436
OG0006224 OU 0.0130222756994734 0.00349975775469599 0.92 0.792079207920792 34 3.99060746491188 4.09704813956834
OG0006225 OU 0.0219902744859691 0.00324455542927702 0.93 0.772277227722772 30 3.8484332583514 3.27553600953745
OG0006226 OU 0.0199204692899733 0.00349598778538952 0.9 0.831683168316832 32 3.20677230693847 3.04267506819785
OG0006227 OU 0.0333257276113772 0.00650968639272132 0.86 0.99009900990099 36 4.0016227321722 3.66681245850781
OG0006228 OU 0.0140584170903241 0.00305613237157956 0.94 0.693069306930693 38 4.28046716361116 4.4143227046366
OG0006229 Brownian 0.00538042378306726 NA 0.85 0.792079207920792 35 3.1936113867851 3.03350264322506
OG0006230 OU 0.0340266526759992 0.00425807337031804 0.97 0.811881188118812 36 2.4010142839671 2.49397998953777
OG0006231 OU 0.133809936546173 0.0231388414156765 0.24 0.752475247524752 32 3.72802130948402 3.79039704582154
OG0006232 Brownian 0.0104936875202559 NA 0.86 0.792079207920792 29 2.05662417548459 2.12147319125648
OG0006233 OU 0.0130418020585494 0.00331702830495223 0.93 0.792079207920792 35 5.03724187127386 5.36208327596764
OG0006234 OU 0.0269019444549776 0.00637308734564 0.48 0.831683168316832 32 4.28077808941271 4.26795587905928
OG0006235 OU 0.0848817491789459 0.00475759271521771 0.71 0.811881188118812 24 4.06323198697674 4.34106809454426
OG0006236 OU 0.0158401552324194 0.00530650459820905 0.9 0.752475247524752 35 3.89495960013188 3.85476643329782
OG0006237 OU 0.101223668782839 0.00528873542176162 0.81 0.95049504950495 31 0.0574364183246399 0.18474634059428
OG0006238 OU 0.0552679638814644 0.00263213776439411 0.7 0.752475247524752 26 1.38808017752044 2.18198885964936
OG0006239 OU 0.0141828017622381 0.0040904927859715 0.85 0.871287128712871 13 3.41674637694314 3.17235145068244
OG0006240 OU 0.012909014957191 0.0021191948975812 0.84 0.732673267326733 36 4.20758902735213 3.64342362707402
OG0006241 OU 0.0352476976564737 0.00352438926253857 0.97 0.752475247524752 35 5.03459385091025 4.5121385246218
OG0006242 OU 0.0190845668207168 0.00159611562568285 0.57 0.95049504950495 32 2.80180900149644 2.67898581283809
OG0006243 Brownian 0.0121272787650394 NA 0.84 0.792079207920792 14 -1.70956337005351 -0.715390139355425
OG0006244 OU 0.0265817544437478 0.00377771986112371 0.95 0.673267326732673 35 3.31629110338859 3.42869726394959
OG0006245 Brownian 0.0117504732092877 NA 0.92 0.891089108910891 28 2.2790081267889 2.70322118347611
OG0006246 OU 0.0441114914541256 0.00323674597845133 0.69 0.891089108910891 26 0.810383933388663 1.62375072266802
OG0006247 White 4.32555359760283 NA 0.93 0.0198019801980192 35 2.03198272545873 2.12747981583632
OG0006248 OU 0.0178220233183658 0.00372061232896434 0.92 0.97029702970297 35 3.81696222886776 3.58811517699962
OG0006249 OU 0.0467250036917294 0.00323701385632205 0.89 0.891089108910891 33 3.22635400949256 2.7692951236217
OG0006250 OU 0.0636006961729105 0.0101379040606777 0.32 0.95049504950495 20 -0.349332051171185 -0.0517865000559818
OG0006251 OU 0.0276402622607 0.0090783701046107 0.69 0.871287128712871 35 3.77562161572434 3.82743923418878
OG0006252 White 2.87158301990438 NA 0.97 0.0198019801980192 36 3.95057930720886 4.01331079748104
OG0006253 OU 0.0236407329022011 0.00640365314923516 0.84 0.851485148514851 35 3.67128444093099 3.87620009477752
OG0006254 OU 0.0295344692303037 0.00234306061458267 0.59 0.752475247524752 29 1.56105424707672 2.03670944918584
OG0006255 OU 0.0273821442314791 0.00556150228020433 0.88 0.693069306930693 35 3.13702541850665 2.98877373494382
OG0006256 OU 0.02069718032999 0.00319436434385802 0.94 0.752475247524752 32 2.79614937204992 2.66049799259057
OG0006257 OU 0.0310714481707998 0.0034499599131704 0.92 0.891089108910891 32 3.31865498958806 2.77918866129535
OG0006258 OU 0.0397816514578723 0.00685654507096793 0.78 0.752475247524752 36 2.51998976529491 2.56633770437564
OG0006259 OU 0.0209982812059562 0.00466750085527182 0.91 1 33 3.40804670588479 3.50070707713741
OG0006260 OU 0.0125694470866705 0.00340996863771661 0.92 0.851485148514851 35 4.72085276177644 4.27768751243279
OG0006261 OU 0.0480893984773515 0.0039221465456098 0.67 0.851485148514851 26 1.79037807598339 2.31509066071338
OG0006262 OU 0.0253000029672237 0.00651942828759697 0.82 0.910891089108911 35 3.64176219519801 3.58183781977089
OG0006263 OU 0.105645335245968 0.0291910926769964 0.25 0.910891089108911 35 3.2069287363497 3.20811240906146
OG0006264 OU 0.0148652341879792 0.0017235586226832 0.81 0.673267326732673 36 4.58044635257325 4.40619224189157
OG0006265 OU 0.0129636293147623 0.00394291538667414 0.97 0.693069306930693 32 3.61647637137046 3.64150065403753
OG0006266 White 4.99974109202258 NA 0.97 0.0198019801980192 36 2.73400683859451 3.04833217713805
OG0006267 Brownian 0.00796196583031843 NA 0.85 0.831683168316832 37 3.80192392933192 2.75318732203368
OG0006268 OU 0.0278044830076035 0.00845793285607724 0.79 0.930693069306931 39 4.21322356402192 4.05304753260543
OG0006269 OU 0.0192889425098717 0.00308828528737991 0.93 0.613861386138614 34 4.56340237262817 4.01145134324661
OG0006270 OU 0.011631712913303 0.0022976197192205 0.89 0.653465346534653 35 3.7078310375301 3.59287094185316
OG0006271 OU 0.0299389306591734 0.00557402630766546 0.86 0.831683168316832 33 2.79630642369112 3.04788970745493
OG0006272 OU 0.0194451907299994 0.00432185787859121 0.97 0.851485148514851 35 2.81451275959151 2.68959989279517
OG0006273 OU 0.0279900739183833 0.00547906474484297 0.91 0.792079207920792 36 3.98373927726191 4.08976970736309
OG0006274 OU 0.00598836674946104 0.00066959594266593 0.36 0.732673267326733 35 3.94075930469301 3.54277356861368
OG0006275 OU 0.0404384426357407 0.00364327771043815 0.97 0.693069306930693 35 3.86870960995784 3.8022054708156
OG0006276 OU 0.0126092581597695 0.00450750928956982 0.95 0.792079207920792 36 3.72438352044248 3.49969294407665
OG0006277 OU 1.91130156250216 0.685211973604355 0.03 0.700428539945 26 4.12480012283872 4.11870357366191
OG0006278 OU 0.0108795316088782 0.00249217788415078 0.86 0.732673267326733 35 3.87373389699741 4.02964961376558
OG0006279 White 6.0733788874821 NA 0.88 0.0198019801980192 20 1.60509297133207 1.80598721611571
OG0006280 OU 0.0270522249996448 0.00458383735953695 0.88 0.891089108910891 32 3.43678014779622 3.90479604039001
OG0006281 OU 0.0216152204718915 0.0051263654158705 0.88 0.712871287128713 30 2.91815922577617 3.08115457981046
OG0006282 OU 0.015143042571007 0.00161811400261869 0.69 0.871287128712871 36 2.49795103261715 2.31556249114889
OG0006283 OU 0.0393900099152467 0.0019314231907377 0.23 0.693069306930693 21 1.13504138186918 1.69240845777108
OG0006284 Brownian 0.00683920013537215 NA 0.93 0.693069306930693 34 4.12455450912077 3.35051179574008
OG0006285 OU 0.193847244249365 0.0363318739588255 0.19 0.97029702970297 37 3.03246745923417 3.24640846040447
OG0006286 OU 0.0151983541108232 0.0035073802381866 0.93 0.831683168316832 34 4.24279201870002 3.72132630960001
OG0006287 Brownian 0.00882948621650394 NA 0.91 0.891089108910891 24 4.23258896648546 4.8853618219121
OG0006288 OU 0.0139786891529876 0.00293376805357365 0.94 0.712871287128713 35 3.58594340477686 3.43695141389059
OG0006289 OU 0.0598115402331258 0.0127760376737289 0.65 0.792079207920792 33 4.94498728935191 4.80835079585395
OG0006290 OU 0.00533286982370461 0.000200632239597538 0.18 0.653465346534653 18 4.05501871382269 2.99338726735382
OG0006291 OU 0.0244181386176432 0.00188391426938463 0.72 0.752475247524752 33 2.66264999674683 2.95996199261814
OG0006292 OU 0.0306194448014892 0.00388571896181212 0.97 0.554455445544554 37 4.73472381814545 4.49440713008543
OG0006293 OU 0.0202027171891809 0.00339312902885151 0.95 0.831683168316832 37 3.79102074225829 3.67978195766245
OG0006294 White 1.63222976843672 NA 0.94 0.0198019801980192 34 5.162729791911 5.25928879335207
OG0006295 OU 47.211838548862 2.69352233473793 0.05 0.534444171726588 33 2.66716170650205 2.70201415365113
OG0006296 White 1.90593532598426 NA 0.92 0.0198019801980192 35 3.90711548321558 4.06130452482464
OG0006297 Brownian 0.00326354884753548 NA 0.84 0.712871287128713 25 3.18634198334159 2.37049919539399
OG0006298 OU 0.0111637698125885 0.00245101004720441 0.93 0.851485148514851 38 3.88489792253069 3.7500900792929
OG0006299 OU 0.0160123751826685 0.0030494592171941 0.91 0.851485148514851 36 3.98170036058332 3.49615927515822
OG0006300 OU 0.0189438069262884 0.00236352485548782 0.92 0.752475247524752 36 4.55162743404375 4.24080015329085
OG0006301 White 8.16602640858698 NA 0.99 0.0198019801980192 30 2.54085332160597 2.6439211939776
OG0006302 White 1.98121845752451 NA 0.94 0.0198019801980192 29 3.93001881664035 3.95324443273679
OG0006303 Brownian 0.0037066543908921 NA 0.92 0.594059405940594 22 3.08366878214479 2.48411595839059
OG0006304 OU 0.0271956612483962 0.00601764746119885 0.51 0.910891089108911 28 3.70115878555298 3.71527578387517
OG0006306 White 3.13025686957304 NA 0.93 0.0198019801980192 25 2.39966458683771 2.47683326859066
OG0006307 OU 0.00673011713319249 0.00157979409768437 0.75 0.712871287128713 38 4.13398534903857 4.03801707965114
OG0006308 OU 0.0155623031145075 0.00382076990119207 0.92 0.792079207920792 34 2.9431657916763 2.94309080091953
OG0006309 White 3.44872614096021 NA 0.96 0.0198019801980192 23 2.86856542409523 3.05886861235692
OG0006310 White 4.76242542143316 NA 0.95 0.0198019801980192 27 1.59344116170508 1.80401794129342
OG0006311 White 1.64507513113312 NA 0.91 0.0792079207920786 31 3.17963269690396 3.17339044122631
OG0006312 OU 0.0278094499056988 0.00231348939653803 0.38 1 20 1.12101754309121 2.16934949726256
OG0006313 OU 0.0209528818882619 0.00331038402902816 0.97 0.752475247524752 36 3.79779963055378 3.77709961031588
OG0006314 White 3.5656087250905 NA 0.91 0.0198019801980192 26 -0.263704470544334 -0.162346855051476
OG0006315 OU 0.040882689213841 0.00620727341337853 0.48 0.891089108910891 30 4.32327888848776 4.59210110603609
OG0006316 White 3.28711575788114 NA 0.93 0.0198019801980192 36 3.06714467822837 3.10118482887891
OG0006317 Brownian 0.00514595464115827 NA 0.82 0.673267326732673 18 2.19754343825796 2.32685363945048
OG0006318 OU 0.0473389110374686 0.00427341385506522 0.53 0.831683168316832 28 0.933870406187606 1.40164086152542
OG0006319 OU 0.0125926710970792 0.00316510246025231 0.95 0.871287128712871 36 2.56660184809062 2.66346056406953
OG0006320 White 2.18210751535728 NA 0.98 0.0198019801980192 30 5.34068688509189 5.35911057384814
OG0006321 White 5.96874948681139 NA 0.94 0.0198019801980192 26 1.27351043669728 1.41286649038708
OG0006322 Brownian 0.00496874661602744 NA 0.86 0.732673267326733 36 3.63553019815142 3.31896538071135
OG0006323 OU 0.024960005779667 0.00256455596978736 0.67 0.792079207920792 27 3.32094348080385 3.11970447261787
OG0006324 OU 0.0553798425974766 0.00914651685621071 0.7 0.871287128712871 35 3.99223118047093 3.8426610422704
OG0006325 OU 2.55336501468884 0.437715124604427 0.03 0.772277227722772 18 2.15606343698579 2.2646452350244
OG0006326 OU 0.0294027958066169 0.00481710536671528 0.84 0.673267326732673 31 4.21822445195284 4.04396301853835
OG0006328 White 5.51530163858133 NA 0.91 0.0198019801980192 11 1.52497284052578 1.68090191298799
OG0006330 OU 0.0192077184433787 0.00332939951210668 0.95 0.732673267326733 35 4.00944161993277 3.64103826130462
OG0006331 OU 0.0348896116541726 0.00442580722713368 0.42 0.99009900990099 20 2.70622842441051 2.27402969666386
OG0006332 OU 0.0241734283459246 0.0048170487095401 0.91 0.851485148514851 37 4.09276739440442 3.86081817363927
OG0006333 OU 0.118460192380622 0.00831415557920714 0.48 0.851485148514851 25 0.436327913014198 0.851846817720316
OG0006334 OU 0.0196112592427554 0.00494531346647378 0.78 0.712871287128713 29 3.56115703689185 3.89757280167453
OG0006335 OU 0.0517904222440237 0.00716833334688234 0.31 0.97029702970297 23 3.23677043256457 3.07664319844718
OG0006336 OU 0.0112996728552676 0.00289332362745748 0.47 0.693069306930693 21 2.17586655055942 1.9359363251628
OG0006337 OU 0.00932144274061505 0.00334408200459927 0.45 0.693069306930693 23 3.88958735044561 4.22668801497599
OG0006338 White 2.43337273463445 NA 0.96 0.0198019801980192 30 3.68742937047963 3.69887914806631
OG0006339 OU 0.0143801532401205 0.00365660580051589 0.85 0.693069306930693 35 4.03894098536944 3.52214767864572
OG0006340 OU 0.0219198408458179 0.00288118138174334 0.91 0.811881188118812 33 4.06388398398135 4.18043692093584
OG0006341 OU 0.03357172832334 0.0047503927037876 0.48 0.95049504950495 24 3.33821256250854 3.26958561892141
OG0006342 OU 0.00862222727669296 0.00067086348230927 0.36 0.673267326732673 34 3.24654791974617 3.00146337295232
OG0006344 OU 0.0284713903330388 0.00257242766787967 0.27 0.792079207920792 21 1.42211346661921 1.80528390735918
OG0006346 OU 0.00963833885494657 0.00343759507175382 0.54 0.871287128712871 23 3.85598218268148 4.07099726201008
OG0006348 OU 0.0144807400765121 0.00105811363677805 0.31 0.871287128712871 23 1.43452178861287 1.16825661084986
OG0006349 White 4.31092328908684 NA 0.94 0.0198019801980192 21 1.91622516253723 1.9919232762994
OG0006350 White 3.92925352228581 NA 0.92 0.0198019801980192 21 1.99804518887399 2.00551830619499
OG0006351 OU 0.0848043376640097 0.00693489090464381 0.32 0.891089108910891 20 2.01383893957531 1.61542842794014
OG0006352 Brownian 0.0132696876786154 NA 0.86 0.633663366336634 15 2.39960630397151 3.24825517178587
OG0006354 White 2.80290096907923 NA 0.95 0.0198019801980192 23 3.56415506895417 3.56862976133363
OG0006355 OU 0.058910113444118 0.00274140526575568 0.59 0.574257425742574 23 2.52340279798504 2.70108319421617
OG0006356 OU 0.0990346147039473 0.0183127185240342 0.15 0.871287128712871 23 2.94031613723224 3.07421420983792
OG0006357 OU 0.0184750978673715 0.00459619966857076 0.49 0.732673267326733 22 4.08887328073407 4.34697749239809
OG0006359 OU 8.2132248636781 0.736617220385823 0 0.712871287128713 12 0.562786638657635 0.628400670654002
OG0006364 OU 0.00902417542129372 0.00167934037216197 0 0.97029702970297 10 -0.0527235389721756 0.604756797885613
OG0006366 White 2.99541252957619 NA 0.93 0.039603960396039 11 0.14992187542189 0.385839025024795
OG0006367 White 3.84368458631404 NA 0.92 0.0198019801980192 13 2.60634802114917 2.69879520351512
OG0006378 White 3.59905998656142 NA 0.93 0.0198019801980192 10 0.85102964448283 0.999766600552491
OG0006382 OU 0.0386765161932468 0.00358903059370361 0.9 0.673267326732673 30 2.7999485412174 2.74394104119358
OG0006383 OU 0.0191766582732746 0.00336317615128401 0.93 0.772277227722772 34 3.05928793862855 2.5153343878326
OG0006384 Brownian 0.018067190321872 NA 0.79 0.871287128712871 14 -1.48274820790282 -0.748533170722555
OG0006385 OU 0.0109099151624129 0.00188659984330536 0.78 0.752475247524752 34 3.37819895101233 3.23125369763804
OG0006386 White 2.23673800704015 NA 0.89 0.0198019801980192 34 3.1796015907573 3.31140448583047
OG0006387 OU 0.0288618801677306 0.00821500427441929 0.3 0.925531697649724 27 3.59904055896042 3.69607168723104
OG0006388 OU 0.150514944474239 0.0264830679136844 0.17 0.958965879170383 16 -2.67318252099394 -2.6035918478222
OG0006389 OU 0.0187132942219994 0.00490473535018192 0.91 0.95049504950495 35 4.01508318617362 3.80073852650776
OG0006390 OU 0.0428901300358377 0.011488350946517 0.63 0.891089108910891 36 3.45913295676386 3.62752801287998
OG0006392 OU 0.0421672187112441 0.00807545089407256 0.78 0.772277227722772 31 3.79378816079673 3.81017909440449
OG0006393 OU 0.0483115842039073 0.0100836911895831 0.68 0.97029702970297 32 3.28441802508524 3.42780227329354
OG0006394 OU 0.0452866134968227 0.00959959953307534 0.75 0.851485148514851 33 4.18654183101671 4.24002199516944
OG0006395 OU 0.0166434510620258 0.00338945033340969 0.97 0.811881188118812 37 4.3849511433296 4.20012994430664
OG0006396 OU 0.0149580679469431 0.0045564499896081 0.92 0.871287128712871 36 3.10173168084656 3.34950222509954
OG0006397 OU 0.0670992353581746 0.00768889240572885 0.89 1 35 2.84742989541376 2.68729011576457
OG0006398 OU 0.0167361422078153 0.00464758960471718 0.92 0.673267326732673 35 3.35477302076271 3.10470365501646
OG0006400 OU 0.0162297715713509 0.00256800103167368 0.9 0.811881188118812 36 3.79628277687284 3.241653222007
OG0006401 OU 0.0351883040381347 0.0029278618680885 0.63 0.871287128712871 30 2.78829914203155 2.55659869374385
OG0006402 OU 0.0496032088022872 0.00822021376312906 0.8 0.910891089108911 35 3.94034546539766 3.93100823210806
OG0006403 Brownian 0.017792743131367 NA 0.89 0.653465346534653 10 -0.600388617014218 1.71786674814555
OG0006404 OU 0.0284389519474072 0.00270904456441475 0.91 0.693069306930693 33 4.48359307557925 4.4441854021376
OG0006405 OU 26.5912122289228 2.21907288757066 0.08 0.594059405940594 31 1.51597724916757 1.59405806132346
OG0006406 OU 0.0194104339803573 0.00154302919180926 0.65 0.851485148514851 33 2.21193111008309 2.07116451419739
OG0006407 OU 0.0337854412931355 0.00764468000205623 0.8 1 35 4.10482443481022 3.99378480347393
OG0006408 White 4.1303575744429 NA 0.97 0.0198019801980192 23 -0.295720007035738 -0.0735238602553057
OG0006409 OU 0.0796010926289807 0.00434352854855506 0.85 0.910891089108911 30 3.46269926744912 3.93583121441704
OG0006410 OU 0.0101306196566268 0.0021297504679404 0.84 0.732673267326733 36 4.40112867646165 4.03332906720726
OG0006411 OU 0.0201903230196615 0.00494126687916365 0.91 0.831683168316832 36 4.62150042121828 4.3830357657997
OG0006412 OU 0.0391102931639856 0.0056867611358589 0.91 0.792079207920792 35 4.07851127594667 4.10122929616843
OG0006413 OU 0.0675441753546875 0.0131705145147268 0.65 0.910891089108911 31 4.7018905108728 4.70322239603826
OG0006414 OU 0.0120870399087238 0.00297845543012131 0.89 0.891089108910891 33 4.53483774898874 5.06443756234775
OG0006415 White 3.30681914684022 NA 0.94 0.0198019801980192 33 4.31964921394823 4.51357016341198
OG0006416 OU 0.0457690652685076 0.00449289042471118 0.87 0.732673267326733 29 4.79834103296171 4.65863108148315
OG0006417 OU 0.117992588585273 0.00651514994506656 0.41 0.772277227722772 24 1.07371927379264 1.07321031470401
OG0006418 OU 0.0386894009883041 0.00532213615601193 0.9 0.732673267326733 34 2.52560402497428 2.52232012024304
OG0006419 OU 0.0163464409121793 0.00352919074851868 0.95 0.97029702970297 34 4.2199111173928 3.80349585371795
OG0006420 OU 0.0459367049748967 0.00976041454937823 0.75 0.831683168316832 30 5.64103329310624 5.49920867619156
OG0006421 Brownian 0.00360704094061932 NA 0.85 0.831683168316832 31 4.05581659673518 3.80884411501612
OG0006422 OU 0.0345199407876385 0.00794320846302727 0.86 0.910891089108911 34 2.7070793010498 2.84479997525165
OG0006423 OU 0.0196053020404955 0.0033500992171677 0.95 0.831683168316832 37 3.84211800782136 4.11710187734325
OG0006424 OU 0.0157877866900865 0.00398803433975032 0.92 0.772277227722772 34 4.25320993899298 4.35307734472907
OG0006425 Brownian 0.00960965109745085 NA 0.9 0.772277227722772 23 3.37525021248528 2.54590885835862
OG0006426 White 8.79689745682799 NA 0.98 0.0198019801980192 20 2.09395087996822 2.16493723293562
OG0006427 OU 0.0264071850890222 0.00176804838434906 0.71 0.752475247524752 29 2.27458765827865 3.27031882859894
OG0006428 Brownian 0.00806118864154641 NA 0.88 1 37 4.22398023158617 3.33973835062777
OG0006429 OU 0.0516018106964655 0.00939816380531284 0.78 0.97029702970297 33 3.14804440866895 3.25375885517008
OG0006430 White 1.53376567577052 NA 0.91 0.0198019801980192 34 4.34004368051656 4.37358316593317
OG0006431 OU 0.0444155417105289 0.00825947660314593 0.78 0.831683168316832 33 3.6728455174423 3.557633757141
OG0006432 OU 0.0064215286984183 0.00172154487453028 0.6 0.851485148514851 31 4.2371755290211 4.19541327912732
OG0006433 OU 0.0376455795596607 0.00674377379339844 0.88 0.693069306930693 34 3.54153215729296 3.55751991769319
OG0006434 OU 0.0260486094003563 0.00712968328781982 0.81 0.891089108910891 36 4.53650407597736 4.53826694778108
OG0006435 OU 0.0206823758731355 0.00349840949924196 0.96 0.831683168316832 32 3.01052285316878 2.97722136231892
OG0006436 OU 0.0536971931646286 0.00309815835424193 0.73 0.673267326732673 23 0.0536884621752573 0.6312356453099
OG0006437 OU 0.00582620736591747 0.00198387993504332 0.74 0.99009900990099 31 4.4973756299112 3.98867773623952
OG0006438 OU 0.0190262265844237 0.0023347386322695 0.85 0.930693069306931 35 3.51743758945054 3.24223189937394
OG0006439 OU 0.0202136393748348 0.00362996095801503 0.92 0.772277227722772 35 4.22108859766361 4.04987041499967
OG0006440 OU 27.140724924972 2.70265038048635 0.09 0.257425742574257 27 -0.225258810096118 -0.174566188431458
OG0006441 OU 0.0173946019743433 0.00282550695445112 0.93 0.495049504950495 33 4.84068716730155 4.26325007401393
OG0006442 OU 0.0225352792662974 0.00239151460986393 0.81 0.712871287128713 34 4.07463716768815 3.57948876797489
OG0006443 OU 0.00890690761558835 0.00262187631271678 0.93 0.752475247524752 35 5.65740057284 6.0277958556704
OG0006444 Brownian 0.0091407290948543 NA 0.86 0.712871287128713 19 4.4684189512852 5.00153636188111
OG0006445 OU 0.0105072272505586 0.00108749885505266 0.5 0.851485148514851 34 5.1096484265359 3.64437138778126
OG0006446 OU 0.0179905258079168 0.00651293817440893 0.86 0.653465346534653 33 4.51250074806495 4.50055482485395
OG0006447 OU 0.029330218498358 0.00486630092993918 0.95 0.871287128712871 34 4.22571355795139 4.41385467047461
OG0006448 OU 0.0268874658235793 0.00146436671619875 0.6 0.772277227722772 29 1.9210397972808 2.67871252224397
OG0006449 OU 0.0179167763628374 0.00562868318753216 0.94 0.732673267326733 36 3.27485826178488 2.99487630025284
OG0006450 OU 0.00822524020708989 0.00282007198838289 0.86 0.693069306930693 33 3.5510032913249 3.81877843678808
OG0006451 OU 0.0407920205837102 0.0128370775935921 0.66 0.891089108910891 36 3.96660832491169 4.1477604770486
OG0006452 OU 0.0497687608707482 0.0125278348138678 0.7 0.910891089108911 10 3.11446632960708 3.18889892354081
OG0006453 OU 0.039522271400132 0.0037351127645819 0.93 0.930693069306931 30 5.10378878177253 4.44701356292469
OG0006454 OU 0.0230483121703999 0.00470882561685662 0.93 0.752475247524752 33 3.76937311288694 3.65385757515874
OG0006455 OU 0.0185774748250923 0.00539448196661538 0.89 0.811881188118812 36 4.19164435505593 4.11414255450709
OG0006456 Brownian 0.00684575855584649 NA 0.87 0.95049504950495 34 4.27639441599201 2.64347394767934
OG0006457 OU 0.0183320805518352 0.00364114014456156 0.94 0.831683168316832 35 3.82043690302314 3.67563413795772
OG0006458 OU 0.110019001066062 0.00608552248024904 0.86 0.772277227722772 29 0.451657460953881 0.978512446046594
OG0006459 OU 0.00691349699290926 0.00175510672338294 0.84 0.792079207920792 34 4.26249345250921 4.18602968814117
OG0006460 OU 0.050931152388652 0.00869892230768501 0.55 0.792079207920792 32 2.34090323527664 3.013549430702
OG0006461 OU 0.026286783655472 0.0076489109235913 0.82 0.811881188118812 34 2.96704895453991 3.12744175969165
OG0006462 OU 0.00740228655751953 2.36282680440582e-18 0.08 0.475247524752475 34 3.32639946109277 1.46079290864793
OG0006463 OU 0.0410554111697928 0.00849670128117928 0.36 0.891089108910891 31 3.21896004881174 3.33906880045698
OG0006464 OU 0.150031419665752 0.0147424459828218 0.46 0.712871287128713 33 2.99473928810694 2.95740472392426
OG0006465 Brownian 0.00523537567513659 NA 0.95 0.811881188118812 36 3.34894859528646 2.81588561542446
OG0006466 OU 0.031227759475228 0.00222782335235053 0.83 0.752475247524752 33 1.82163296098693 2.97653247888016
OG0006467 OU 0.029991017089728 0.0122038787356003 0.64 0.871287128712871 33 3.85394989208324 3.96969807383719
OG0006468 OU 0.0140071842782163 0.00255963159616517 0.87 0.772277227722772 31 3.7162069059681 3.40605604939069
OG0006469 OU 0.0295128534791554 0.00579441939184155 0.85 0.831683168316832 31 6.37110995015992 6.55574768900644
OG0006470 OU 0.020776077752219 0.00658818307743329 0.86 0.792079207920792 36 4.11279045213503 4.15298842746832
OG0006472 OU 0.0182242259126064 0.00316380495056543 0.94 0.792079207920792 35 3.9928837279218 3.87119751410028
OG0006473 White 4.01426947126719 NA 0.99 0.0198019801980192 29 1.87054262277688 1.96495201739356
OG0006474 White 1.82729880864623 NA 0.96 0.039603960396039 26 3.03062711066044 3.02747528636121
OG0006475 OU 0.0372610306573958 0.00847657556511179 0.81 0.871287128712871 35 2.96698562506015 2.99930782008884
OG0006476 White 1.56191895263928 NA 0.94 0.039603960396039 27 2.4257607116754 2.43343502534823
